Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
IGL,EQ,16-Jun-16,615.3,614,624,611.2,618.45,618.95,617.78,839806,518818567.5,18523,279617,33.3
IGL,EQ,17-Jun-16,618.95,618.45,623.5,615.4,617.25,618.55,619.25,407360,252256267.2,9735,65447,16.07
IGL,EQ,20-Jun-16,618.55,615,624.7,607.5,618.2,616.3,617.84,872196,538878856.9,15343,473248,54.26
IGL,EQ,21-Jun-16,616.3,622.7,633,614.1,615,616.7,624.66,1279359,799170358.5,27443,460634,36.01
IGL,EQ,22-Jun-16,616.7,619.45,619.5,602.55,605,604.45,609.47,541111,329790987.9,19861,201197,37.18
IGL,EQ,23-Jun-16,604.45,607.95,611.6,590.1,607.5,607.4,600.26,718052,431021244.7,15156,299738,41.74
IGL,EQ,24-Jun-16,607.4,585,608.7,576.2,606,606.15,596.59,659554,393480483.5,14959,183125,27.76
IGL,EQ,27-Jun-16,606.15,606,612.95,603.1,605,605.75,607.82,375608,228301206,10983,63821,16.99
IGL,EQ,28-Jun-16,605.75,610,615.4,605,614.45,613.9,609.96,463689,282833548.8,11864,94419,20.36
IGL,EQ,29-Jun-16,613.9,615.75,628,615.05,627.6,626.75,621.87,718396,446747679.3,16808,310542,43.23
IGL,EQ,30-Jun-16,626.75,632,636,625.05,628.35,627.55,630.52,837563,528098218.5,25949,228589,27.29
IGL,EQ,1-Jul-16,627.55,635,638.9,614,615.8,615.65,624.5,1119719,699260777.8,32590,334586,29.88
IGL,EQ,4-Jul-16,615.65,623.95,624.5,616.25,618.2,618.7,619.54,502399,311254083.4,13543,197115,39.23
